144,192,0.03232
42662,0
42662,0
42662,0
42662,0
42662,0
42662,0
42662,0
42662,0
42662,0
42662,0
42662,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42662,0
42662,0
42662,0
42149,0
42148,0
42148,0
42148,0
42148,0
42148,0
42148,0
42148,0
42404,0
42662,0
42662,0
42662,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42662,0
42662,0
42662,0
42662,0
42662,0
42662,0
42662,0
42662,0
42662,0
42662,0
42662,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42662,0
42662,0
42662,0
42149,0
42148,0
42148,0
42148,0
42148,0
42148,0
42148,0
42148,0
42404,0
42662,0
42662,0
42662,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42405,0
42662,0
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,0
42405,0
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42662,90
42662,90
42662,90
42149,90
42148,90
42148,90
42148,90
42148,90
42148,90
42148,90
42148,90
42404,90
42662,90
42662,90
42662,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,0
42662,0
42662,90
42405,90
42405,90
42405,90
42405,0
42405,0
42405,0
42405,0
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,0
42405,0
42405,0
42405,0
42405,90
42405,90
42405,90
42405,90
42405,0
42405,0
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42662,90
42662,90
42662,90
42405,90
42148,90
42148,90
42148,90
42148,90
42148,90
42148,90
42148,90
42405,90
42662,90
42662,90
42662,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,0
42662,0
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,0
42405,0
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42662,90
42662,90
42662,90
42405,90
42148,90
42148,90
42148,90
42148,90
42148,90
42148,90
42148,90
42405,90
42662,90
42662,90
42662,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,0
42662,0
42662,90
42405,90
42405,90
42405,90
42405,0
42405,0
42405,0
42405,1
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,-1
42405,0
42405,0
42405,0
42405,90
42405,90
42405,90
42405,90
42405,0
42405,0
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42662,90
42662,90
42662,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42662,90
42662,90
42662,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,0
42662,0
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,0
42405,0
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42662,90
42662,90
42662,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42662,90
42662,90
42662,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,0
42662,0
42662,90
42405,90
42405,90
42405,90
42405,0
42405,0
42405,0
42405,1
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,-1
42405,0
42405,0
42405,0
42405,90
42405,90
42405,90
42405,90
42405,0
42405,0
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42662,90
42662,90
42662,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42662,90
42662,90
42662,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,0
42662,0
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,0
42405,0
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42662,90
42662,90
42662,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42662,90
42662,90
42662,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,0
42662,0
42662,90
42405,90
42405,90
42405,90
42405,0
42405,0
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,0
42405,0
42405,90
42405,90
42405,90
42405,90
42405,0
42405,0
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,0
42662,0
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42662,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,90
42405,0
42405,0
42405,-1
42405,90
42405,90
42405,1
42405,0
42405,0
42405,-1
42405,90
42405,90
42405,90
